,KE0 0 oil,KE0 0 onwind,KE0 0 solar,KE0 1 oil,KE0 1 onwind,KE0 1 solar,KE0 10 onwind,KE0 10 solar,KE0 11 onwind,KE0 11 solar,KE0 12 onwind,KE0 12 solar,KE0 2 geothermal,KE0 2 oil,KE0 2 onwind,KE0 2 ror,KE0 2 solar,KE0 3 onwind,KE0 3 solar,KE0 4 onwind,KE0 4 ror,KE0 4 solar,KE0 5 onwind,KE0 5 solar,KE0 6 onwind,KE0 6 solar,KE0 7 onwind,KE0 7 solar,KE0 8 onwind,KE0 8 ror,KE0 8 solar,KE0 9 onwind,KE0 9 solar,KE1 0 oil,KE1 0 onwind,KE1 0 solar,KE2 0 onwind,KE2 0 solar
10,116.8999990156557,4.319572646143187e-06,7.032807516529793e-06,84.99999906782405,3.257553330031917e-06,6.4451095467829685e-06,0.0,6.951880391237555e-06,3.170492451459655e-06,5.1495774920376674e-06,0.0,5.194092135342187e-06,6.126450371243933e-06,59.99999911801627,0.0,2.4533539573212693e-06,4.9555453721419205e-06,0.0,6.55171195873005e-06,0.0,1.970784481386545e-06,7.07956305098189e-06,3.7566741309504014e-06,6.762415789920288e-06,3.783525150273673e-06,6.475257571293395e-06,3.619373135324322e-06,5.886498011866228e-06,0.0,1.9047923061066285e-06,6.986111629131606e-06,4.957222664193468e-06,6.916069822956415e-06,412.19999912751746,0.00344971299687664,262.8687582810111,6.596056287217994e-06,4.910476353738035e-06
11,116.89999924832081,0.004636172593702992,0.0028607538514171466,84.99999929223164,0.0013121032347196675,0.0024578373088322636,0.0,0.0029791561705818986,0.001293517586459477,0.001931410997778292,0.0,0.002100635820427819,23.796883393415175,59.999999332214124,0.0,0.0008165676439517711,0.0019079343408049249,0.015970269276908033,0.002690225334673211,0.045697964695636764,0.0007752281525341687,0.0029228965733058016,0.0013312336318193007,0.0025990867093288114,0.002361002009225408,0.0024923551100924177,0.0013969322616445151,0.0021915281734329736,0.007604045543162825,0.0006313875722447904,0.0027793104387317065,0.007735379444794214,0.002831219023434979,412.19999912365415,0.0030662159116839364,626.8881680537133,0.0021959884843141698,0.0017417047039714926
12,116.89999904966551,4.548863034957126e-06,6.9363210948359974e-06,84.99999908419913,3.3898962191940483e-06,6.393217008895852e-06,0.0,6.639020694915455e-06,3.1165359970333585e-06,5.536034257973167e-06,0.0,5.061843879579535e-06,6.029709888770244e-06,59.99999912251275,5.907121041739585e-06,2.4463421652853867e-06,4.9707462749803005e-06,4.455676924565442e-06,6.4275486629446285e-06,1.170945406689309e-05,2.1988480582990633e-06,6.952326781534896e-06,3.396726190770512e-06,6.674459115236554e-06,3.701493277178555e-06,6.512800193072464e-06,3.3414640201372177e-06,6.123545263938051e-06,1.4107929489270425e-05,1.9219642481971277e-06,6.536765235825012e-06,5.617920532632756e-06,6.822425995985484e-06,412.19999922571066,0.011951588351303149,206.07109029130527,5.640650112668223e-06,5.047491330081498e-06
13,103.82557062505086,1.3510489564889553e-06,1.4123532887043835e-06,67.37076212658752,1.106189275547294e-06,1.3254330042214306e-06,0.0,1.4575322020824965e-06,8.941481897170022e-07,1.1472357534275507e-06,0.0,1.0410542873214994e-06,1.9926692708747044e-06,39.97619123445681,1.473864067522388e-06,8.511750735351598e-07,1.0893940667513555e-06,1.1898759146465692e-06,1.2825322223149527e-06,2.988840697373875e-06,6.302409865099889e-07,1.5434342687420372e-06,1.0504340818144133e-06,1.2958327333003513e-06,1.0679535471506807e-06,1.2887764281453082e-06,1.0803068525506222e-06,1.2496145063012976e-06,2.560607002596103e-06,6.12146905609734e-07,1.4574358358082703e-06,1.265863313709901e-06,1.4861738181121154e-06,402.9166690849985,1.8586559046766978e-06,1.901361149240358e-06,2.0610745842958396e-06,1.1080642056754852e-06
14,116.89999901231917,4.339228817356886e-06,0.0,84.99999906352573,3.609869109713568e-06,0.0,0.0,0.0,2.942968760742034e-06,0.0,1.1982894674138692e-05,0.0,6.0604461292587884e-06,59.99999911068307,7.286390227893313e-06,2.4829047475805055e-06,0.0,5.926387548313309e-06,0.0,0.0,1.9504356210120477e-06,0.0,3.960008237625229e-06,0.0,3.7600795505149197e-06,0.0,3.6100975893189117e-06,0.0,1.2578197983031874e-05,1.925323623197528e-06,0.0,0.0,0.0,402.9257167519237,1.826292319480958e-06,0.0,6.749429442645194e-06,0.0
15,116.89999901368958,4.397595052222447e-06,0.0,84.99999906566983,3.4653807103794085e-06,0.0,0.0,0.0,3.0657105915315828e-06,0.0,0.0,0.0,6.052293109170165e-06,59.999999111904685,7.657818329821994e-06,2.4664440871902116e-06,0.0,5.6071128620723005e-06,0.0,1.8483267011860107e-05,1.9524759125033597e-06,0.0,4.277974400640419e-06,0.0,3.740519361292373e-06,0.0,3.543437830797244e-06,0.0,1.4079678688125072e-05,1.9204997485644526e-06,0.0,0.0,0.0,402.94972616486325,2.467567881396455e-06,0.0,6.5285003979548305e-06,0.0
16,116.89999901276335,4.384015847544261e-06,0.0,84.99999906498978,3.473080680237459e-06,0.0,0.0,0.0,3.158395430896337e-06,0.0,0.0,0.0,6.065304322195732e-06,59.99999911178536,7.5005805128928086e-06,2.470383023478462e-06,0.0,5.584706046800084e-06,0.0,2.4840156251258117e-05,1.946951986298018e-06,0.0,4.165744343419766e-06,0.0,3.7222830384981032e-06,0.0,3.6065836941343473e-06,0.0,0.0,1.921078965239076e-06,0.0,0.0,0.0,402.9403595065122,0.0,0.0,6.68678175351724e-06,0.0
17,116.89999904726265,4.299006425657207e-06,5.195287123141982e-06,84.99999908175567,3.4185726262081382e-06,4.4293146253115575e-06,9.523817754411282e-06,5.401100906912429e-06,3.1673421952570775e-06,3.3943315353199057e-06,0.0,4.013384555486227e-06,6.167610049067936e-06,59.99999911741559,0.0,2.483639761408085e-06,3.370707998782177e-06,0.0,4.945283665934505e-06,2.300210803182573e-05,1.965849850904533e-06,5.5739634590607255e-06,3.7312270181099465e-06,4.224349980598254e-06,3.6374244732977895e-06,4.503561397722637e-06,3.7016305598248617e-06,3.6608338133919195e-06,0.0,1.940960839164063e-06,4.903805275972286e-06,4.495163242318229e-06,5.1246942793616224e-06,403.95294203439516,0.0,1.7909919512105057e-06,6.769177062105509e-06,3.577091178399246e-06
18,116.89999900557497,4.462623231628239e-06,7.16165880003976e-06,84.99999906083319,3.6589100961718973e-06,6.3877597404659386e-06,0.0,7.069405502241712e-06,3.806357627062401e-06,5.071997439838726e-06,9.073472231456263e-06,5.087089897539666e-06,6.1569252439234544e-06,59.999999111954594,5.176188554478238e-06,2.429306618978444e-06,4.924955300963569e-06,5.410276830860726e-06,6.52210595340062e-06,1.8830476386320692e-05,1.9451195427677703e-06,7.430248753696263e-06,3.932397412213566e-06,6.901116439877455e-06,3.772578094836123e-06,6.829002791177313e-06,4.161635844609788e-06,5.863040996821798e-06,8.679414745986045e-06,1.919378281201034e-06,7.215533695675998e-06,5.099153245562702e-06,7.255765906272934e-06,412.1999991264421,0.03200618701361521,235.89974375092294,7.626355158406337e-06,4.897187739201569e-06
19,116.8999992248531,0.004030973560797088,0.002648141996728772,84.99999927478038,0.0012617414488397187,0.002041702810305462,0.0,0.0030051825031093653,0.0013151425590590027,0.0016426599258769644,0.02477931968112604,0.0020442506125104834,58.852466635629355,59.99999932020485,0.015445558634673503,0.0007078297472702388,0.0015923166419593428,0.008763402805552267,0.002357137491767959,0.0510436261788739,0.0005702320119418403,0.0027666848050976797,0.0013149688782136096,0.002095161542621201,0.0025738582737565054,0.002166257092393711,0.001401420063830502,0.0018403828135235343,0.019278147508804522,0.0005642563029972791,0.0025365695499994876,0.008973410534090807,0.0026286898070797897,412.1999990783836,0.04487587876839565,591.7693068744368,0.0021702278665899875,0.0014561288875896829
