,KE0 0 battery,KE0 1 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE1 0 battery
82,1.5035553919187563e-10,1.463267177266489e-10,1.4388730580142582e-10,1.6734833979084686e-10,1.4499531815817365e-10,1.4813432523588474e-10,1.3791219789041385e-10,1.4680073360957744e-10,1.434169579490245e-10,-96.31152083847782
83,1.5030530903952964e-10,1.463304580845928e-10,1.4387365848637198e-10,1.6715659773298045e-10,1.4498825175511037e-10,1.4805368089393427e-10,1.3797138328247605e-10,1.4680363966264435e-10,1.4334830241490376e-10,-103.17953024786634
84,1.5036504939479873e-10,1.463231217529498e-10,1.4389149378385502e-10,1.673929315742186e-10,1.4499900452250506e-10,1.481359722937337e-10,1.3794416927380636e-10,1.468018416110216e-10,1.4342066344197127e-10,-103.17953024786634
85,3.041300866767455e-09,3.0410074167338473e-09,3.041118377039237e-09,3.04174645161977e-09,3.0412829562368485e-09,3.041355255215711e-09,3.0409759968801865e-09,3.0412425862828206e-09,3.040999376770487e-09,53.478453526292896
86,1.504272812826231e-10,1.4640685121992467e-10,1.4391696216393504e-10,1.6727346118537762e-10,1.4508506585844618e-10,1.4817339777278163e-10,1.3792778044829652e-10,1.4688602307507551e-10,1.4346846926649442e-10,64.3756744522658
87,1.5029553524613654e-10,1.4627022501155553e-10,1.438336271590471e-10,1.6715716348355166e-10,1.4494665082370994e-10,1.480664535326454e-10,1.3779908285981227e-10,1.4675012008600554e-10,1.433765782835283e-10,51.20283218222868
88,1.5028832357158418e-10,1.462715681732743e-10,1.4383518071879992e-10,1.672044461722492e-10,1.449416159267874e-10,1.4806703865573507e-10,1.3783673690969394e-10,1.4675160124679758e-10,1.4337559818452242e-10,49.982822313754625
89,1.5028589661573967e-10,1.4626503929841537e-10,1.4381338631302786e-10,1.6713020613621653e-10,1.4494094062621746e-10,1.4805917233433515e-10,1.3777894587392404e-10,1.467451470830479e-10,1.433675476882973e-10,46.49461410113031
90,1.505397906159051e-10,1.4649983103157025e-10,1.4411200790048004e-10,1.6765005236789916e-10,1.452021047224094e-10,1.4831704307403002e-10,1.3817702168316447e-10,1.469702820835974e-10,1.4361674417768553e-10,-92.0745604101003
91,1.6352433212772828e-10,1.592107383713706e-10,1.566738484021344e-10,1.8191925660459578e-10,1.5746617929203268e-10,1.6086702638814945e-10,1.5043042318339867e-10,1.5964410724599044e-10,1.559749644754274e-10,-103.17953024786634
92,1.5046690041926564e-10,1.4641184139339799e-10,1.4393197015083455e-10,1.6744327171716438e-10,1.4507727216235943e-10,1.4822103300911698e-10,1.379389017265893e-10,1.468835645724056e-10,1.4352048661656458e-10,-103.17953024786634
93,3.041301145638096e-09,3.0410076925819598e-09,3.0411186394772306e-09,3.0417467234845765e-09,3.0412832327491523e-09,3.0413555126082903e-09,3.0409762619352336e-09,3.0412428615617845e-09,3.040999633826497e-09,52.26603965220174
94,1.5020602961233657e-10,1.461842479346323e-10,1.4374184338488023e-10,1.670713932456033e-10,1.44853123083147e-10,1.4799444243549802e-10,1.3772117953502844e-10,1.4666182663488707e-10,1.43314811300546e-10,62.84049549765231
95,1.502785305022532e-10,1.4625940565393343e-10,1.4381230224432945e-10,1.6715205518592098e-10,1.449301821333319e-10,1.4805489220650696e-10,1.3779481729548352e-10,1.4673902742761437e-10,1.4336310136887655e-10,51.086607294621636
