,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro
201,10.686779002538183,10.686779002538183,10.686779002538183,4.407690183227648,10.686779002538183
202,10.6453685421854,10.6453685421854,10.6453685421854,4.426436781725806,10.6453685421854
203,12.867773672423,12.867773672423,12.867773672423,4.449441960962741,12.867773672423
204,13.247983589218448,13.247983589218448,13.247983589218448,4.534406440459565,13.247983589218448
205,11.028301722221057,11.028301722221057,11.028301722221057,4.377442095364619,11.028301722221057
206,11.892062642637066,11.892062642637066,11.892062642637066,4.369969761248239,11.892062642637066
207,10.527671939018715,10.527671939018715,10.527671939018715,4.437653883723801,10.527671939018715
208,10.407019700475624,10.407019700475624,10.407019700475624,4.375608130928866,10.407019700475624
209,10.399793448465369,10.399793448465369,10.399793448465369,4.364698018424947,10.399793448465369
210,11.36838067808719,11.36838067808719,11.36838067808719,4.516201469036652,11.36838067808719
211,15.439834131836031,15.439834131836031,15.439834131836031,4.780916245199944,15.439834131836031
212,14.380996276854844,14.380996276854844,14.380996276854844,4.579896374563191,14.380996276854844
213,11.10767264193578,11.10767264193578,11.10767264193578,4.2444199379654215,11.10767264193578
214,10.183843384990277,10.183843384990277,10.183843384990277,4.270360448482523,10.183843384990277
215,10.433627190652127,10.433627190652127,10.433627190652127,4.319127803849897,10.433627190652127
216,10.510907305697005,10.510907305697005,10.510907305697005,4.27612348728739,10.510907305697005
217,10.25535808462048,10.25535808462048,10.25535808462048,4.280804250915803,10.25535808462048
218,11.654715789177734,11.654715789177734,11.654715789177734,4.931306958302701,11.654715789177734
219,116.28240776371717,116.28240776371717,116.28240776371717,5.504399342222537,116.28240776371717
220,1960.3241528290637,1960.3241528290637,1960.3241528290637,18.091437863744858,1960.3241528290637
221,858.8975091083249,858.8975091083249,858.8975091083249,50.06513051105966,858.8975091083249
222,49.166156003072935,49.166156003072935,49.166156003072935,13.430679368833507,49.166156003072935
223,10.003220536956483,10.003220536956483,10.003220536956483,4.2888092495083425,10.003220536956483
224,9.965649902040152,9.965649902040152,9.965649902040152,4.393216016763778,9.965649902040152
225,9.942486935283682,9.942486935283682,9.942486935283682,5.2263140958933185,9.942486935283682
226,10.713474091030784,10.713474091030784,10.713474091030784,4.618412267182124,10.713474091030784
227,61.37373997526809,61.37373997526809,61.37373997526809,5.086005055387112,61.37373997526809
228,855.8580366898108,855.8580366898108,855.8580366898108,11.382462151316185,855.8580366898108
229,1688.665313457445,1688.665313457445,1688.665313457445,6.324208608409201,1688.665313457445
230,202.44439233010033,202.44439233010033,202.44439233010033,4.540517559182524,202.44439233010033
231,21.21556184051753,21.21556184051753,21.21556184051753,4.86482720951794,21.21556184051753
232,21.335478739775727,21.335478739775727,21.335478739775727,5.835133061596406,21.335478739775727
233,10.86588186517148,10.86588186517148,10.86588186517148,4.87894839446131,10.86588186517148
234,13.817104182553608,13.817104182553608,13.817104182553608,6.407866066471487,13.817104182553608
235,75.88038716748854,75.88038716748854,75.88038716748854,61.284746004372785,75.88038716748854
236,92.54980495984587,92.54980495984587,92.54980495984587,167.8679546736768,92.54980495984587
