,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
11,2.005236915387387e-06,1.9889502682034602e-06,2.005409437311641e-06,2.0162432171291774e-06,2.8027606066684476,2.845202018108879e-06,2.812893280004545e-06,2.9025571956592134e-06,2.9055840288944285e-06,2.9183349261816106e-06,2.8560085621561588e-06,2.8926906866934897e-06,2.8557908067222596e-06,2.908386268744206e-06,2.9048665087211782e-06,2.908622339694175e-06,2.863822058099642e-06,2.9262755049382833e-06,0.005372333347688555,2.941388127398847e-06
12,19.86595568982815,8.952952033585207,42.53267310855319,56.48005880722873,39.999998165442456,2.1618217923952947e-05,2.1550172376667995e-05,2.1798512049704873e-05,2.1796957571432527e-05,2.1930726266155107e-05,2.1628436581177463e-05,2.1805711738566194e-05,2.148656671701004e-05,2.167464667822398e-05,2.1666730677689247e-05,2.169801729586723e-05,2.139225148611134e-05,2.1744378936763194e-05,0.0050932906872404975,2.189765983437499e-05
13,93.99999860770427,167.99999835469666,71.99999879118664,102.99999866845576,39.99999938949583,6.343282415756388e-05,6.330954925704702e-05,6.362038809325568e-05,6.363733271063992e-05,6.38529846577611e-05,6.342687120522908e-05,6.360142151591908e-05,6.342518586023945e-05,6.370931198748033e-05,6.368212580975781e-05,6.373322626608793e-05,6.328328959629894e-05,6.37180642835569e-05,375.0557236582133,6.373498746005396e-05
14,81.02894108535975,98.57422698446166,63.58962507826212,93.05782807921348,39.999998226287175,1.847839172525258e-05,1.8386539575025553e-05,1.8531641521881786e-05,1.8553725205583658e-05,1.869899687522961e-05,1.845661638566505e-05,1.8522141691621682e-05,1.8497471296404317e-05,1.8669723409428003e-05,1.860701375390743e-05,1.881807471045225e-05,1.8327585438702493e-05,1.8561571553129153e-05,455.220092986966,1.8612607233222924e-05
15,18.913162651975373,9.337976069024455,36.408289481828156,47.72717099218323,39.9999982176721,2.0616357626667037e-05,2.044556558218052e-05,2.0691629281085857e-05,2.0708821647610097e-05,2.085705430979561e-05,2.0603425858053742e-05,2.0705265931238306e-05,2.0657562060689192e-05,2.0894960530037487e-05,2.087312446158314e-05,2.086477401535157e-05,2.067254893479006e-05,2.0904892559922756e-05,370.072839989238,2.0779531423121903e-05
16,15.428601742330944,8.365620311360967,27.219867780801923,29.21991597404228,39.99999821044579,2.2298147204026193e-05,2.2135909460957102e-05,2.2368489197768916e-05,2.245005707461699e-05,2.2540954400758786e-05,2.2279698468821234e-05,2.239379242369076e-05,2.2352965787619063e-05,2.26246536658379e-05,2.2598183990720472e-05,2.2583810817961868e-05,2.2360950281504703e-05,2.2603259511278122e-05,360.7426355169253,2.246149021561579e-05
17,73.26083437846336,22.98707733897114,60.68078280653798,89.06793056822308,39.99999820951764,2.4430618851897873e-05,2.4287611643153517e-05,2.4541027724741385e-05,2.4569113101925854e-05,2.4722273303075976e-05,2.4475483526839124e-05,2.4515649997547816e-05,2.417589113654679e-05,2.4306924321498723e-05,2.4295405345698843e-05,2.4723824101988463e-05,2.3921176047413674e-05,2.4348079425480503e-05,315.4594825364874,2.4572109124883488e-05
18,8.247017131430717,6.384772251874021,9.855639425939026,9.506028280094247,39.99999798206314,2.8845662348484533e-05,2.8751687746685238e-05,2.9061427028190215e-05,2.9056026680345468e-05,2.9270406700332963e-05,2.8834709065012474e-05,2.8980827978656794e-05,2.8993007422779383e-05,2.933971684798815e-05,2.93011378716281e-05,2.895740098184038e-05,2.903320251883446e-05,2.9450781451284125e-05,0.005031855045016423,2.9250344293507064e-05
19,2.0784520542294036e-06,2.055599974880586e-06,2.072397812363142e-06,2.1263845036910386e-06,2.6044316794267317,2.947054834321227e-06,2.925987098040618e-06,3.004223529077054e-06,3.0068300237100147e-06,3.0268502421586975e-06,2.9564504854942885e-06,2.998761912095733e-06,2.9610094309400247e-06,3.0368344105144874e-06,3.028717914060934e-06,3.0054629808190904e-06,2.969065891249156e-06,3.0362536132545286e-06,0.005466911307925159,3.0279446281177316e-06
20,19.1127732682342,9.242882672875766,36.018181206494674,39.790111423146655,39.9999981574555,2.1813756431464994e-05,2.166566282240985e-05,2.1976961834251962e-05,2.1977497292213752e-05,2.2130297520615258e-05,2.1800013760500648e-05,2.1993810952289686e-05,2.1841321649927196e-05,2.2031275235816936e-05,2.2026840493031258e-05,2.1804377176119608e-05,2.1909109267282332e-05,2.218938759549744e-05,0.005097383027505316,2.2087023060309766e-05
21,93.9999981845945,167.99999751297506,71.99999836088863,102.99999822662869,39.99999926221003,6.286349105791782e-05,6.274799479654325e-05,6.304586575977392e-05,6.306254549681269e-05,6.328439734539863e-05,6.285770605231767e-05,6.302536205980025e-05,6.283653189990938e-05,6.311594828093737e-05,6.308664957203295e-05,6.317461821265114e-05,6.270131315937039e-05,6.314551619187296e-05,382.49280035057075,6.315546057640483e-05
22,79.89690543386219,70.64247603384139,63.1330430104612,92.71465870014053,39.99999822942599,1.8548836074511435e-05,1.846753168808088e-05,1.8603240510048995e-05,1.8680705162878492e-05,1.876857735603665e-05,1.8527122654520215e-05,1.859455614383474e-05,1.8535009627029518e-05,1.8715941493850153e-05,1.865218598526185e-05,1.8910355227310864e-05,1.8377420790420077e-05,1.856988868128827e-05,460.5186109260081,1.868785386796273e-05
23,16.75190122704625,8.697690562552285,31.598598384614856,36.847595020732186,39.99999821673243,2.062302188012174e-05,2.0472864727553763e-05,2.070368988338508e-05,2.0781241660910555e-05,2.0863350859962875e-05,2.0614413927657856e-05,2.0771994192330547e-05,2.063223911950565e-05,2.087425818960453e-05,2.0853353861465478e-05,2.0882560231164632e-05,2.0637878860908236e-05,2.0865525130497555e-05,373.6833691450847,2.0795324679389948e-05
