,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro
48,1.8822848467268236e-06,1.8692317285022648e-06,1.9040416280895048e-06,1.785289339297218e-06,0.0010123245953513372
49,1.8827751534012064e-06,1.8694620368425814e-06,1.9048135253060137e-06,1.7867640842054569e-06,0.0010145691569590303
50,1.8989925988058072e-06,1.8812009974871793e-06,1.926654060264559e-06,1.8000270873648305e-06,0.0010524676454451844
51,1.8988360014751814e-06,1.8807573662518256e-06,1.926737955978585e-06,1.8089816964189667e-06,0.001055131859182812
52,1.957887471903139e-06,1.922086404864211e-06,2.004563291952686e-06,1.8210952224452054e-06,0.0011669398564148744
53,1.9018392990331923e-06,1.8834995276560627e-06,1.9302906115915935e-06,1.7862486199607611e-06,0.001056395124727326
54,1.908485593214607e-06,1.8887778956746543e-06,1.938828887663597e-06,1.8049552777399874e-06,0.0010674984032851861
55,1.903637799407767e-06,1.8852303344183414e-06,1.9324270613977727e-06,1.841664970867272e-06,0.0010552713036747399
56,1.8853787788820625e-06,1.8714297749148767e-06,1.908490157291345e-06,1.8627128438445519e-06,0.0010186822274425142
57,1.8847009271523567e-06,1.8706916530049675e-06,1.907834787719411e-06,1.8259166012529602e-06,0.0010195955588693157
58,1.885726246782232e-06,1.8709164594582836e-06,1.9096857737118974e-06,1.8054620637345318e-06,0.0010268577513103763
59,1.8961470735567373e-06,1.8783984197225013e-06,1.9236738111600603e-06,1.9018020021887986e-06,0.0010523616154167572
60,1.9330470029476177e-06,1.9046231863237182e-06,1.968695415401003e-06,1.8801237609891246e-06,0.0011278726738039135
61,1.8858394647147802e-06,1.8711993546912053e-06,1.9097037229804714e-06,1.8608074468615457e-06,0.0010250852026854915
62,1.8944833628471499e-06,1.8782296535855204e-06,1.9204821950055163e-06,1.8870975452206286e-06,0.0010363764268675848
63,1.8918632900708773e-06,1.876427060111739e-06,1.916860615888881e-06,1.8657839108131547e-06,0.0010286498952359548
64,1.8844476615415131e-06,1.8708041099943753e-06,1.9071597185744263e-06,1.8468491379905607e-06,0.0010148049426654561
65,1.889782882973809e-06,1.8747772049977607e-06,1.9142021504941766e-06,1.8566356097888168e-06,0.0010252630656946288
66,1.883607435989358e-06,1.8695154713389847e-06,1.9067769918808604e-06,1.8692593549681578e-06,0.001018995640598962
67,1.900436371386715e-06,1.8820340299102877e-06,1.929030039640576e-06,1.946981641829518e-06,0.0010558565748714234
68,1.8974019544886615e-06,1.8798414562641979e-06,1.924995540282453e-06,2.0540137410317493e-06,0.0010483072740197937
69,1.8933036126332303e-06,1.8772000501895587e-06,1.9191054914508948e-06,1.95512413406244e-06,0.001034016441614891
70,1.889085920233125e-06,1.8743394134323283e-06,1.913212208773841e-06,1.794417210954995e-06,0.0010221009983418382
71,1.885402980925993e-06,1.8716349862230078e-06,1.90830636857334e-06,1.7917300476530838e-06,0.0010142614540244255
72,1.892260949803593e-06,1.8768113373798567e-06,1.9172802730269456e-06,1.8049235186113467e-06,0.00102669903465814
73,1.8807526404366283e-06,1.8679845780337396e-06,1.902394874925758e-06,1.813134997975646e-06,0.0010074582592979487
74,1.8825513971427771e-06,1.8687404098769315e-06,1.9054120465677068e-06,1.8097748587631486e-06,0.0010155937163141174
75,1.8877634458725543e-06,1.8724674163629126e-06,1.9125359190572335e-06,1.8494625311690284e-06,0.0010283339842644189
76,1.8905634701388001e-06,1.8746213577938517e-06,1.916157960581078e-06,1.881109257264479e-06,0.001033471465827185
77,1.8877342216356983e-06,1.8727349108117287e-06,1.912195674522004e-06,1.7849244419349872e-06,0.0010251518991715256
78,1.8764845531663415e-06,1.8644079122197659e-06,1.89727719257101e-06,1.7812390392968309e-06,0.0010026298989954862
79,1.880103750728758e-06,1.867387267739081e-06,1.9017084642199877e-06,1.7881335609819838e-06,0.001006614597784821
80,1.8782246524408414e-06,1.8660038898247541e-06,1.899213323270404e-06,1.7969884548909876e-06,0.0010029684199050518
81,1.8752122680192625e-06,1.8635227837931373e-06,1.8955324437225131e-06,1.7943216461849103e-06,0.000999423902649405
82,1.876568983794879e-06,1.8640558987021617e-06,1.8979158569224782e-06,1.8096906097708446e-06,0.0010058005644292649
83,1.8846237763254847e-06,1.8699660334514427e-06,1.9086728843615682e-06,1.866779110705165e-06,0.0010230765034426762
84,1.8843493887874435e-06,1.8698113235556612e-06,1.908291233850697e-06,1.8996339126207097e-06,0.0010221996761342392
85,1.8779985413672129e-06,1.8651151837311445e-06,1.899878075066544e-06,1.8536731821567242e-06,0.0010087466998156748
86,1.8772700901961702e-06,1.8646416581863598e-06,1.898854149403995e-06,1.7805914124748364e-06,0.0010065735358940906
87,1.8805902360370678e-06,1.8673361053795581e-06,1.9029622869647627e-06,1.7821843618820279e-06,0.0010105600430852604
88,1.871715829916302e-06,1.8605480554705865e-06,1.8916458564153815e-06,1.7903536829561242e-06,0.0009958577818693047
89,1.8683903489324862e-06,1.857776641189074e-06,1.8878630756901427e-06,1.7876087967397956e-06,0.000992467792414564
90,1.8709096979204557e-06,1.8591657662663667e-06,1.891488725609657e-06,1.7891679853085698e-06,0.0010015114445774637
91,1.8659071819392186e-06,1.854790369472929e-06,1.885872925645445e-06,1.7966476556598273e-06,0.0009973193476453192
92,1.8684450237113238e-06,1.8567948131065047e-06,1.8889244347409911e-06,1.788930368737893e-06,0.0010016318633738785
93,1.8726511039947693e-06,1.8601735143329977e-06,1.8940401197924403e-06,1.7744921674883276e-06,0.0010078265309475772
94,1.8733554769110227e-06,1.8609772737433454e-06,1.894727374000034e-06,1.7751788508655746e-06,0.0010065841774222393
95,1.8741634376248317e-06,1.8618205759316893e-06,1.8955435706286517e-06,1.7766708713734098e-06,0.0010056252316014889
96,1.8762565799137816e-06,1.8636313234271924e-06,1.8979364150984512e-06,1.7781954495111288e-06,0.001006230721533411
97,1.8697107762731078e-06,1.858519606578266e-06,1.8897716132256156e-06,1.7741571849678292e-06,0.0009957280429855292
98,1.8886220965091152e-06,1.8725876766914614e-06,1.9145551642858108e-06,1.7698114439340354e-06,0.0010348181946970671
99,1.8891768262198318e-06,1.8727206064932653e-06,1.9155556114300115e-06,1.7678855884642152e-06,0.0010391565968499348
100,1.8978371307973831e-06,1.8794663957454092e-06,1.9266308059035645e-06,1.7699068594425874e-06,0.001055394383613998
101,1.8675575434811555e-06,1.8564884914693407e-06,1.8876048376681224e-06,1.7731209409956158e-06,0.0009957660422681251
102,1.8682666634098441e-06,1.8572089563979834e-06,1.8883199328210026e-06,1.773946414743014e-06,0.000995303903994706
103,1.8656696278408429e-06,1.855240061159806e-06,1.885043609841612e-06,1.7753258242813935e-06,0.0009901751388394296
104,1.8626862807638303e-06,1.8529615522355664e-06,1.8813612868302785e-06,1.7753691897980616e-06,0.0009852192397295958
105,1.8587885637617802e-06,1.849710283029078e-06,1.8769416242185684e-06,1.7715963511664105e-06,0.0009815384615697456
106,1.8645059068699798e-06,1.8536338006858196e-06,1.8843369243910904e-06,1.7665449648713737e-06,0.0009945449589335211
