,KE0 0,KE0 1,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE1 0
78,30.296851442090894,64.23844758238057,91.40801831589995,178.52133719831568,180.42536127350482,442.7010902192465,498.9001945680723,38.33766422823005,132.81086499768722,62.117362889803154
79,24.87596072332447,52.74452700278198,75.0527584613698,146.57925035243144,148.14259524987742,363.49040934224814,409.63403965114486,31.47806402880903,109.04756448464832,51.002959249305896
80,24.161478877591467,51.2296103559677,72.89710972123676,142.36923352121136,143.88767637204822,353.0503181449026,397.86862130287597,30.573958031153328,105.91552443955258,49.53806352658024
81,28.772757304603136,61.00690909895906,86.80970468912189,169.54075636269695,171.34899781386733,420.4308507670631,473.80283871952594,36.409074077306194,126.12976610117153,58.992526343751315
82,32.13039629114514,68.12611475139471,96.9399694318674,189.32532714069953,191.34458145828572,469.493059186507,529.0932951181711,40.65783359978344,140.848488243139,65.87666345544542
83,31.88871017492153,67.61366741216887,96.21078313405378,187.90121451523495,189.9052799216959,465.96151376015933,525.1134343514892,40.352003761652696,139.78902032400745,65.38113657815309
84,31.93489056127915,67.7115837363796,96.3501130446249,188.17332808256901,190.18029572352762,466.63630689588643,525.8738897335637,40.410440465859146,139.99145908467557,65.47581981027872
85,34.188808575137124,72.49056859112419,103.15036354217456,201.45432721669977,203.60294370754266,499.57081706790655,562.9893021322265,43.2625504343953,149.87185215543778,70.09700770692497
86,30.258547699201404,64.15723211401685,91.2924528671832,178.29563600908807,180.19725286223402,442.14139150702005,498.26944437883975,38.289194636055136,132.64295470392202,62.03882906916334
87,24.063552944743744,51.021977892369364,72.60165936790696,141.7922142057956,143.30450284176018,351.6194131112463,396.25606869012773,30.450042463889577,105.4862511907442,49.337286864402934
88,23.436268581158192,49.69194616328166,70.70909238927216,138.0960003069708,139.56886687518227,342.4534615876168,385.9265368692877,29.65627624192001,102.73645459598715,48.05117135756816
89,27.92155415292091,59.202102116101116,84.24155685936343,164.52512214221758,166.27986921306342,407.9929720664316,459.7860218630642,35.33196081088051,122.3983873775522,57.247312153192524
90,31.103709313982478,65.94922921950905,93.84237289803087,183.2756710436788,185.2304025930844,454.4909905731208,512.1867748599191,39.35866293602015,136.34784942991243,63.77165635077821
91,31.066819447955655,65.8710115958192,93.73107322862806,183.05830099039915,185.01071417371372,453.9519515928053,511.57930707160614,39.31198246495325,136.1861370808244,63.69602138919402
92,31.556726020857834,66.90976104355614,95.20916045081077,185.94502922563865,187.92823088580812,461.11052298244016,519.6466300080587,39.93191070175456,138.33371719618904,64.70047244343084
93,35.4899237713058,75.24932457893622,107.07593191055133,209.12102568908236,211.35141155661563,518.5828624926818,584.414849462277,44.90898282385681,155.57548888465664,72.76467252867484
94,29.63889533731978,62.84338252657326,89.42291224667913,174.64439295986753,176.5070673830542,433.0869596731954,488.0655892192301,37.505085956199274,129.9266141516155,60.76836138699855
95,24.020759409476657,50.93124271226744,72.47254785732731,141.54005733880481,143.0496565889906,350.99410903457397,395.5513848020408,30.39589148422939,105.29865920792729,49.24954766270391
96,23.46568777997787,49.75432372303917,70.79785245959458,138.2693501589391,139.7440655946123,342.8833383164162,386.41098470186944,29.693503323696742,102.86541813697583,48.11148927715468
97,27.92155415292091,59.202102116101116,84.24155685936343,164.52512214221758,166.27986921306342,407.9929720664316,459.7860218630642,35.33196081088051,122.3983873775522,57.247312153192524
98,31.03103956326667,65.79514746678616,93.62312246149163,182.84747139737397,184.79763597205064,453.4291317879153,510.99011741712735,39.26670656531223,136.02929050407218,63.622662212395426
99,31.002556691199203,65.73475520167575,93.53718736369414,182.67963876240688,184.62801331364662,453.0129367736927,510.521088137188,39.23066431228586,135.90443149408136,63.56426403515445
100,31.510984464331447,66.81277517072135,95.0711545248566,185.67550142166104,187.65582842586073,460.44214207885807,518.893400864942,39.8740292932281,138.13320211295596,64.60668894017391
101,35.45385407119351,75.172845953941,106.96710674715719,208.908488386033,211.13660743130163,518.0558078713752,583.820887398647,44.86334019150735,155.41737185783367,72.69071914591213
102,29.551148144541475,62.65733205678884,89.15817196434391,174.1273509094709,175.98451080690234,431.8047875642922,486.62065057160953,37.394050576165334,129.54196096096035,60.5884541043296
103,24.68015579130082,52.32936158910144,74.46199935734303,145.4254882738306,146.97652769110718,360.6292850751651,406.40970728543,31.230292284193826,108.18922372793368,50.6015021526378
104,24.138327083968434,51.1805215823724,72.82725891249562,142.23281376274164,143.74980162501222,352.7120214642379,397.4873792333755,30.54466172979021,105.81403502428445,49.49059561167889
105,28.758216079740844,60.97607732381948,86.76583265340595,169.45507356784026,171.26240116688066,420.21837271098644,473.5633874377015,36.3906735977282,126.06602242616367,58.96271260078336
106,32.12043696599134,68.10499798326877,96.9099213531813,189.26664275735865,191.2852711750918,469.34753237782644,528.9292942725223,40.64523106039363,140.8048300237033,65.85624394037143
107,31.876482780078476,67.58774165337523,96.17389210813627,187.82916574534855,189.8324627137359,465.7828456553926,524.9120850568961,40.33653120475103,139.73541967547544,65.35606686012926
