,KE0 0,KE0 1,KE0 10,KE0 11,KE0 12,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE0 9
42,-0.01160713684830737,-0.06996524226865722,0.0464906458932469,0.11524552890796315,0.044387293731603425,0.08455198413742968,-0.18881910733221563,0.05311462321837105,0.03118356327126106,0.031237750284369575,0.11301714426409636,-0.13447125558686643,-0.11436579167229438
43,-0.01791631953059815,-0.06964949155372431,0.03947510691933481,0.07785044109265091,0.03566881906860227,0.07398212177205932,-0.18412351728983997,0.04237343198599496,0.0787949417650435,0.06729887074049208,0.11578389153507808,-0.13995534647626973,-0.11958295002882366
44,-0.012433489497706738,-0.0716978140936794,0.038238799967111166,0.07534263314460467,0.04034980422211625,0.07866079708905578,-0.19833825179213388,0.0856590507098319,0.019440327678973118,0.03111469819329013,0.10840692269352736,-0.10749500761238696,-0.08724847070260336
45,-0.027146257090367918,-0.10436174456700961,0.01280282612023506,0.1102140387693746,0.024679144063503036,0.06382975026076589,-0.27293830446854045,0.19353458330444812,-0.024197742954555408,0.018337836034285775,0.0652264813344294,-0.04148526616087862,-0.018495344645690227
46,-0.01569901911077875,-0.08196399216350352,0.029176736973132136,0.12002760127935008,0.03498196304074258,0.07241378407271576,-0.21755453456672183,0.11379426325806263,-0.004933952578598196,0.014665235730641567,0.07191929031571918,-0.07743187688195849,-0.05939549936880327
47,-0.001630969596639986,-0.058123101365700626,0.046555817396192536,0.10878853125077446,0.04724703072358615,0.08263904210246388,-0.16555096910345596,0.055227248207035846,-0.008694574162567723,-0.0016113013575361655,0.08351577529028023,-0.10119708184306579,-0.08716544754136682
48,0.0054605536843221275,-0.05144102908042699,0.05387564939353627,0.11516190124703848,0.05409139368244528,0.08923633149630139,-0.15467274751377477,0.05864016846417177,-0.05266812099718487,-0.03323654664795236,0.08897523595003551,-0.09355717608919653,-0.0798656135893153
49,-0.0070022950777185785,-0.0740157515907572,0.04056393607349335,0.13062385397269025,0.04443109725311532,0.08212008345987441,-0.19934121811564168,0.10452223846993343,-0.04465226166344342,-0.017341613841497426,0.0829763766749422,-0.08038532288257184,-0.0624991227324188
50,-0.011708521848964702,-0.07323019361866857,0.048189944226540105,0.1371302757655439,0.046377137037096665,0.08804079406371494,-0.1967665244385366,0.05804148993693492,0.01909654481034821,0.02299919350753618,0.11666541082193793,-0.13786450581746873,-0.11697104444601412
51,-0.012775216181159909,-0.06540638992751757,0.04711695293157921,0.09541781369796724,0.04369598036519537,0.08403903938571658,-0.1837183322464236,0.03556596684981824,0.06169736153610069,0.053172915508594314,0.12515322412662339,-0.15249875223537046,-0.13146056381112342
52,-0.007754718832562187,-0.06508805635949147,0.04749904188706385,0.13537328754860176,0.04874045437514831,0.08948677579616769,-0.19494227197190017,0.06384873142903386,-0.0018679591448039338,0.009777630601859797,0.11537441186027561,-0.1306485833929141,-0.10979874379647883
53,-0.010209411240608259,-0.06451201771534809,0.03119212942294228,0.1355981155724595,0.041503129528707224,0.0803268141623241,-0.24396422525143632,0.14307261249564573,-0.04629845281255963,-0.010049865643220513,0.08221747642404786,-0.08032163823040891,-0.058554666712545105
54,-0.018574087615480638,-0.0822714037522741,0.02330966686066663,0.11720709668616379,0.030920526964336902,0.06772461796334527,-0.2270815180112232,0.12467834770416422,0.0016428702279748326,0.02305347380361437,0.06644858630990604,-0.07266815374926462,-0.05439002339192966
55,-0.0073351034075202475,-0.06288628280407262,0.03951633177956431,0.10364504766563166,0.040780369845509416,0.07568919498335451,-0.1718215055018776,0.05464687437355764,0.01883121387554939,0.020200787532306762,0.07505041683887481,-0.09992430909490682,-0.08639303608597117
56,-0.00046861619113586255,-0.05726536861952089,0.04757800051041653,0.10374796085357203,0.04794000667712517,0.08294559895060187,-0.1607929149607178,0.05437835689537064,-0.015562442637726319,-0.006586695528531179,0.08179911131994429,-0.0957316942251795,-0.08198130304421886
57,-0.012417965594508359,-0.0802838969143638,0.03539185588859706,0.12535896369993377,0.03921170502120869,0.0770490508824121,-0.2057367014802797,0.10022073852342336,-0.013632708398508685,0.005024777820488631,0.07721663013489154,-0.08269013882851156,-0.0647123107547831
58,-0.017014708604839928,-0.07921608316393679,0.04031554918877895,0.1350214022017553,0.03972156017407349,0.08071583110943034,-0.20877874304917754,0.06695912989497858,0.03632465065598583,0.03771292714304631,0.1047897354492496,-0.12884212717586294,-0.1077091238234811
59,-0.015859394226544393,-0.06821939566460204,0.04391023865323599,0.09490107206112135,0.039830547551302366,0.07962379462998327,-0.18874992008614463,0.039059771850519044,0.0743184064368788,0.06297251398808622,0.11558261558312048,-0.1492708217622052,-0.128099429014751
60,-0.0096423330743249,-0.06825689815051397,0.049365216742142004,0.13505278659642603,0.04716417213762948,0.08801585273771288,-0.1957076228937969,0.060470817978709554,0.009964012771190994,0.017385637455029267,0.11598049266097671,-0.1352915204924815,-0.11450061446869954
61,-0.0012095845981975066,-0.03389071552077454,0.03146028810680467,0.13344309214314873,0.04471494989966715,0.07982084052251899,-0.23844997819731784,0.1401365084983962,-0.0635700172168803,-0.02418775556745147,0.08037315605003283,-0.08529610341249538,-0.06334468070745157
62,-0.01808748646537893,-0.08390622736412835,0.024513122293597936,0.11771771712370956,0.03169808872549034,0.06868521414873484,-0.22653177301082394,0.1275834118232985,-0.005297022523452109,0.017998432978165554,0.06681714393354005,-0.06971840873459997,-0.05147221292815369
63,0.0019311318640516017,-0.05457443801465993,0.050096238949462676,0.11774314307217776,0.05083226048599826,0.08623148054713474,-0.1622635954234831,0.05953015963926927,-0.03625384260055874,-0.020476556413052318,0.08477146259929891,-0.09557782100878766,-0.08198962369685145
64,0.009648351365274033,-0.04746578824987322,0.0583788632058171,0.12310516535575189,0.058472588328315894,0.09373956007683609,-0.15035166905110814,0.06167131166156768,-0.07786801226018111,-0.05168426839498158,0.09217425804749609,-0.09154105073187786,-0.0782793093530368
65,-0.0024947680467182673,-0.07019957361779168,0.04537030245977637,0.13477270461208202,0.04908063754869683,0.0868668094503008,-0.19525241535903018,0.10981162026050796,-0.07330924618041001,-0.03746414446582715,0.08703567427797677,-0.07551273447432864,-0.05870486646523496
66,-0.014223486427314701,-0.07663277757916975,0.039938170228778144,0.13346561275465493,0.04031843337196227,0.07983824311111642,-0.2062262154074769,0.08643187615882941,0.009590200762366429,0.022960913406675196,0.09601806392554028,-0.11562202732038832,-0.09585700698557338
67,-0.01633559816370565,-0.06959400096587169,0.0403745336522364,0.11956030067037578,0.0380597196314165,0.07703773033045433,-0.19133957811799598,0.05157431377957296,0.05613761820362809,0.05229952681417705,0.1028962390140083,-0.1404915337111461,-0.12017927113714988
68,-0.009646681084797102,-0.0697526947746572,0.046632706567864064,0.13936042015285427,0.04621702309814111,0.08650806208111371,-0.19553482042704942,0.07096195464389578,-0.0031742850502400615,0.010732533824424254,0.11050895684557215,-0.126735250149333,-0.10607792572778853
69,0.008148908835895528,-0.002279737052556195,0.034241449130657055,0.13601922748750114,0.05028091902166331,0.08301907742000957,-0.23159607553041497,0.14082864806245618,-0.10010060339000594,-0.05139719164420936,0.08332168344721835,-0.08632592525272076,-0.06416038053549385
70,-0.00919401037887265,-0.07475529423369325,0.0326224764557616,0.1278659970235062,0.040192109942976485,0.0769166834982924,-0.2177919989932033,0.13890633968400626,-0.06360731446031535,-0.02332655221234203,0.0742763111394383,-0.06032742052100855,-0.04177732694454633
71,0.00666136252378312,-0.04869199885023219,0.053290731095223906,0.13042316597588025,0.05462048994007453,0.08942950063168845,-0.1582004320713451,0.06969896048164646,-0.07522976101661807,-0.04721683095099091,0.08728006160671474,-0.08795746629897251,-0.0741077830668526
72,0.007895859323745164,-0.048432605005051164,0.05532098618437231,0.12649298409286808,0.055919734012487954,0.09068168225821081,-0.1526558495941972,0.06488936992728433,-0.07771129060318223,-0.05032297810251795,0.08857852135674356,-0.08674069168094863,-0.07391572216981501
73,-0.008618188528179877,-0.07579776319858553,0.03668436284518528,0.12684558613448554,0.04145081103416135,0.07827300217652615,-0.20159561562504597,0.11476217242781452,-0.045735686638835905,-0.015010881602399835,0.07775993023669549,-0.07355342282408497,-0.05546430643773623
74,-0.01594980016336854,-0.07697339523070154,0.04008171850253289,0.13531589595632065,0.03972242825458494,0.07989514333470757,-0.20137523053324047,0.0693994149498628,0.02888235557484195,0.034025923545387964,0.10446191133319556,-0.129275208020009,-0.10821115750411467
75,-0.01558004742542596,-0.06823056126350696,0.04394367312536354,0.09669311154286309,0.03992199025945925,0.07952872333429785,-0.1861852181423676,0.03874968873924275,0.07086064980451384,0.060955464854699375,0.11854944320754093,-0.14995656200706473,-0.12925035602961524
76,-0.007490201607078757,-0.0658766200804435,0.05176396421421326,0.14309412906241561,0.04965313775851558,0.090697139301295,-0.19297950889983537,0.059255499240822705,-0.0027407184044561913,0.007871998184833608,0.11823547360436491,-0.1361548735978819,-0.11532941877676485
77,0.0015057261517177514,-0.009013646353712358,0.03015558977395537,0.1321207619396986,0.0450286265115533,0.07864415565458753,-0.23780684955333964,0.13824480515727325,-0.07164069138194663,-0.029881772979757932,0.07962319428147246,-0.0898874290988634,-0.0670924701026383
78,-0.018728507434237672,-0.08100935003483635,0.022220499543158027,0.11604141475641734,0.02985038479163898,0.06604250410676012,-0.2266748636140849,0.1282828224019104,0.0020925176939850885,0.02568983827208625,0.0639731106248258,-0.07365797112386585,-0.05412239998375746
79,-0.008293412214131912,-0.06326746058318823,0.03802490375516436,0.11248968381828783,0.03935289571372407,0.07397855770976274,-0.17366352474823035,0.058302933147602876,0.01928753594889561,0.021672729766952135,0.07222411171134696,-0.10225570043142043,-0.08785325359476566
80,0.00025920399377282413,-0.05649244602684058,0.048037107404048096,0.11538834722889908,0.04833257386639269,0.08310821815276438,-0.16019631435679155,0.057895110877061375,-0.02648239300707378,-0.013803398257679098,0.0811429884364318,-0.09593597190940721,-0.08125302640157794
81,-0.008825863157625315,-0.07690655789864817,0.03813396883083068,0.12774303968690087,0.04209173854312315,0.07946140749574813,-0.2027174808407466,0.11051975238936713,-0.0398383901596802,-0.01185375000758047,0.07885211450728666,-0.07784596984767538,-0.058814009541300664
82,-0.014895721124609988,-0.07718389785695243,0.04402768748534901,0.1387163080117795,0.042114744923330345,0.08313882585241425,-0.20540527314593618,0.06621223544300345,0.02810033725036313,0.03120011146805821,0.10851759082417607,-0.13331412227807052,-0.11122882685290476
83,-0.015667578374063254,-0.0695634911601406,0.04489187972337032,0.09720930481258964,0.04056498721914583,0.08063739953850346,-0.18706005980827956,0.037021206187651444,0.07343673094694568,0.061794567294023085,0.12031748560385791,-0.15238261298814984,-0.13119981899545397
84,-0.00922840721625438,-0.07006508825703579,0.0497383875485293,0.14368653808001286,0.047757093589449205,0.08868202223728404,-0.19342798191356117,0.06245657373167714,0.0009545195684303233,0.010706322436130573,0.11580568320072636,-0.13403068483807618,-0.11303497816731208
85,-0.0007750861750784199,-0.03391587876717769,0.03284339229105923,0.13596837983873392,0.04599713865056849,0.08165940014877753,-0.23795993859335557,0.1396034262836874,-0.0664753074381699,-0.026096441034988375,0.08317330938634293,-0.08843005831673634,-0.06559233627366326
86,-0.019630871266999493,-0.08157843171110711,0.022162471778327666,0.11486453406940274,0.029535938404154884,0.06606617998862106,-0.22695287324659294,0.12170420465883365,0.013894341294391916,0.03299135898297357,0.06472242092403545,-0.07856858081565762,-0.0592106930603839
87,-0.007775924348613337,-0.06079403389396546,0.038338807438670505,0.09642962837995601,0.039140554887357966,0.0731426658118256,-0.16687511236403862,0.04946932736579466,0.03128394306302935,0.029209809018376425,0.07207414581641575,-0.10356446335164439,-0.0900793478231644
88,0.0011730362574940935,-0.053419895172770904,0.04859845981116678,0.09600754869936712,0.048424876311550256,0.08254788503753391,-0.1537570426211889,0.05101789189476198,-0.014411084663931144,-0.006441984168935308,0.08146494171083785,-0.09785461823745319,-0.08335001485843246
