,1 hydro,2 hydro,3 hydro,4 hydro,5 hydro,KE0 0 battery,KE0 1 battery,KE0 10 battery,KE0 11 battery,KE0 12 battery,KE0 2 battery,KE0 3 battery,KE0 4 battery,KE0 5 battery,KE0 6 battery,KE0 7 battery,KE0 8 battery,KE0 9 battery,KE1 0 battery,KE2 0 battery
0,18.2075389628105,9.18728013312415,34.37359738107588,43.7215742359756,39.99999821153352,-7.776162514782974e-06,-7.82510815099849e-06,-7.849070368288245e-06,-7.850762586762994e-06,-7.913497192097809e-06,-7.795631085217784e-06,-7.835544870259844e-06,-7.63637258012781e-06,-7.619957446732099e-06,-7.636956652087394e-06,-7.654185837488835e-06,-7.531822146525673e-06,-7.685733565565173e-06,361.4123853507929,-7.962207472877856e-06
1,79.35359973309706,61.80628626230728,62.76735661484254,91.82025280104628,39.999998206394814,-7.953441529858997e-06,-7.756621950382792e-06,-8.095075586815208e-06,-8.075051139853867e-06,-8.10547686029358e-06,-7.987481164011653e-06,-8.088432399191337e-06,-8.093648141151421e-06,-8.184107156706775e-06,-8.186957587970909e-06,-8.102627513597567e-06,-8.235568790894875e-06,-8.383292227970447e-06,312.41244322651875,-8.185820246719295e-06
2,33.58407372649622,11.085168773814726,55.672662442409155,82.7919303508775,39.99999816684534,-1.0816664607974936e-05,-1.035103897281338e-05,-1.0899730339580573e-05,-1.093222542053457e-05,-1.0920285752845764e-05,-1.0815742760125626e-05,-1.0786390647773415e-05,-1.0908088245933545e-05,-1.086446479477738e-05,-1.0888375994616323e-05,-1.1555737370661085e-05,-1.063101773726752e-05,-1.0827997948296506e-05,-511.89737474227934,-1.084990702058095e-05
3,0.5472948485385152,1.2242861729823538,1.6606591725922606,1.6513755895474607,39.999994829578206,2.2360423126217772e-05,2.1489192832423264e-05,2.2836864836380596e-05,2.2856088519113263e-05,2.287895078446816e-05,2.2497451175327243e-05,2.2709176361292577e-05,2.2659452009491496e-05,2.255478733148143e-05,2.264458330362921e-05,2.304041157032663e-05,2.284130334216567e-05,2.3347178763870682e-05,-918.3050378748952,2.319070965865507e-05
4,4.193306786843125,3.6654158312218565,4.539182052855405,4.31868861850785,39.99999802597048,-2.495275212178475e-06,-2.2545015123805767e-06,-2.4161693003658664e-06,-2.4383931538068627e-06,-2.378354662228344e-06,-2.4539185368871203e-06,-2.416107818291684e-06,-2.636270989368169e-06,-2.4541795059780484e-06,-2.4948477795022296e-06,-3.2192382019436273e-06,-2.4962164599577304e-06,-2.382090238921233e-06,-605.98681626206,-2.3402890513392143e-06
5,81.05466124901787,101.39147774420383,63.47485724886784,92.76853694958697,39.99999821403173,-6.566743495795012e-06,-6.597883330970396e-06,-6.680011836060175e-06,-6.671117935727767e-06,-6.7406441047961375e-06,-6.564165731356915e-06,-6.76001670211053e-06,-6.779523258435178e-06,-6.94750407433399e-06,-6.955037036156284e-06,-6.545449657863193e-06,-7.322701942211657e-06,-7.504714091108654e-06,394.27127918868337,-6.807908998337014e-06
6,81.60928728665301,112.32339822106488,63.82410971633013,93.65646222986084,39.9999982197592,-3.554712964065702e-06,-3.3771106573883107e-06,-3.707343923192263e-06,-3.6922918579252257e-06,-3.7273964643441867e-06,-3.6344027518902856e-06,-3.7013988530989866e-06,-3.4275172258432365e-06,-3.5128538073733972e-06,-3.5001626740824196e-06,-3.2797873550549846e-06,-3.634451811290061e-06,-3.7233057160204596e-06,450.77567666205147,-3.8081555020866692e-06
7,22.355850538176124,10.141856860502884,42.53831958812847,60.45456808212264,39.99999820990048,-1.3351270159883439e-06,-1.462827218339994e-06,-1.379749846021536e-06,-1.388765502927273e-06,-1.4205949430295915e-06,-1.3460476021253499e-06,-1.3573625215362352e-06,-1.3560413743514397e-06,-1.3322986609781474e-06,-1.3142174791536243e-06,-1.1298392294903165e-06,-1.226738532995506e-06,-1.3043213361526055e-06,368.4903067428827,-1.4586247937603166e-06
8,18.84540331383653,9.317815856619688,36.748588796868724,47.7219597038568,39.99999820581138,1.9375240773595177e-07,1.3260866761953896e-07,1.292606394988802e-07,1.3300505937914473e-07,8.382685956412063e-08,1.5548641393220146e-07,1.8902596755235874e-07,4.129804162227877e-07,4.770611876675178e-07,4.6175381027987696e-07,3.3051606430471194e-07,5.209422972901723e-07,4.4360956248938095e-07,355.7292502037515,5.099679577785104e-08
9,79.41786404786613,60.87319672813535,62.75959776126975,91.68467277381664,39.99999820013236,2.806484381234646e-06,2.8317683387730546e-06,2.743944171530026e-06,2.775315392589842e-06,2.7871839680813004e-06,2.8196392865504186e-06,2.7303875737881937e-06,2.452401081718391e-06,2.3286715911326668e-06,2.3452705687127378e-06,2.6861358570261373e-06,2.250075981103903e-06,2.2594328147914224e-06,307.2842164262298,2.669089955050737e-06
10,20.80337816142325,9.737311256897351,39.94635006354632,44.94634676060463,39.999998139509344,7.679777637323633e-06,7.706300218207943e-06,7.774243091986218e-06,7.740850861456027e-06,7.801931774121112e-06,7.692832582696163e-06,7.782535276382363e-06,7.939721969508899e-06,8.050785015184373e-06,8.027014109185265e-06,7.460545510969607e-06,8.17351843194717e-06,8.25385584833923e-06,-678.2942068162422,7.92596290879237e-06
11,2.005236915387387e-06,1.9889502682034602e-06,2.005409437311641e-06,2.0162432171291774e-06,2.8027606066684476,-5.94235362722543e-05,-5.935762330262088e-05,-5.9544691005997394e-05,-5.956385017259463e-05,-5.975991175075696e-05,-5.9400818722479664e-05,-5.954200764957934e-05,-5.9399251953129196e-05,-5.963276131690238e-05,-5.961097538566039e-05,-5.9658118203192355e-05,-5.923889319582601e-05,-5.961980505468047e-05,-882.0114831759753,-5.9621580487220274e-05
12,19.86595568982815,8.952952033585207,42.53267310855319,56.48005880722873,39.999998165442456,-4.643692798539124e-06,-4.4865725349416e-06,-4.612266672563083e-06,-4.648781686956341e-06,-4.63653125170201e-06,-4.616407975640089e-06,-4.597791020502359e-06,-4.89176242058664e-06,-4.988608308266078e-06,-4.970272899713754e-06,-5.0389389993818965e-06,-4.703395254499485e-06,-4.749817683310518e-06,-475.8834891032118,-4.554241777983309e-06
13,93.99999860770427,167.99999835469666,71.99999879118664,102.99999866845576,39.99999938949583,6.194298090264135e-05,6.183092945985219e-05,6.212468003502985e-05,6.214158605032426e-05,6.234855259618633e-05,6.193706837830405e-05,6.210503264391539e-05,6.193141733396381e-05,6.220770843870112e-05,6.218030600626119e-05,6.223828723431753e-05,6.178888274659685e-05,6.221315971685225e-05,375.0557144953816,6.223401561118605e-05
14,81.02894108535975,98.57422698446166,63.58962507826212,93.05782807921348,39.999998226287175,-1.2981256533011125e-05,-1.2823383685372559e-05,-1.3088727539090399e-05,-1.306606058680816e-05,-1.3150475734753648e-05,-1.3019314650212805e-05,-1.3123717263989816e-05,-1.2929137388631387e-05,-1.3086597042498004e-05,-1.3048226850205763e-05,-1.2721272868214497e-05,-1.3283913685427506e-05,-1.3403957513954837e-05,455.2200839497273,-1.3176140347468846e-05
15,18.913162651975373,9.337976069024455,36.408289481828156,47.72717099218323,39.9999982176721,-6.807093268790428e-06,-6.868509847605435e-06,-6.8605902175014854e-06,-6.859967793334909e-06,-6.926483158373039e-06,-6.827611493308565e-06,-6.8346503349439975e-06,-6.690317495382465e-06,-6.697708384230639e-06,-6.709520489228191e-06,-6.745760684240736e-06,-6.581934856523638e-06,-6.695708836100655e-06,370.0728309375153,-6.945838701459654e-06
16,15.428601742330944,8.365620311360967,27.219867780801923,29.21991597404228,39.99999821044579,-3.0259263973405048e-06,-3.063915116179846e-06,-3.0888786876394528e-06,-3.0808315294612684e-06,-3.1405691502669316e-06,-3.0587932274324217e-06,-3.0368845351601705e-06,-2.8885078289730532e-06,-2.8276180885752305e-06,-2.844797133458669e-06,-2.902562148482661e-06,-2.7948768615378616e-06,-2.8876711849649653e-06,360.7426264486119,-3.1693082340137756e-06
17,73.26083437846336,22.98707733897114,60.68078280653798,89.06793056822308,39.99999820951764,8.424424979679038e-07,8.63785030195819e-07,8.606101390093456e-07,8.856624469982294e-07,8.180386384590684e-07,9.343927630969599e-07,8.135489391931943e-07,3.8650276710653134e-07,2.7411257963328635e-07,2.9213135838485256e-07,9.71347734206621e-07,2.2548856063826368e-07,2.0976718637845545e-07,315.45947332966756,7.808613530672979e-07
18,8.247017131430717,6.384772251874021,9.855639425939026,9.506028280094247,39.99999798206314,7.277463179828627e-06,7.179574819230877e-06,7.360496409969338e-06,7.322653839330912e-06,7.464404204690028e-06,7.269249299929395e-06,7.342575209917941e-06,7.532716056957477e-06,7.665105219375434e-06,7.643282365366692e-06,7.047121984689838e-06,7.64651096846382e-06,7.829049123320018e-06,-659.4940622564887,7.552465295239392e-06
19,2.0784520542294036e-06,2.055599974880586e-06,2.072397812363142e-06,2.1263845036910386e-06,2.6044316794267317,-5.924633032042611e-05,-5.9159298443689684e-05,-5.9369913418124687e-05,-5.938930805644757e-05,-5.9572485841565456e-05,-5.9226337173527385e-05,-5.936354703884329e-05,-5.921694251958764e-05,-5.941641257283562e-05,-5.940073302128807e-05,-5.949664844105782e-05,-5.905687809364346e-05,-5.9427911437732604e-05,-889.1955700008745,-5.946910565897672e-05
20,19.1127732682342,9.242882672875766,36.018181206494674,39.790111423146655,39.9999981574555,-4.545627110893452e-06,-4.538992170340104e-06,-4.547885961783113e-06,-4.580408990137283e-06,-4.525321195856331e-06,-4.565915991825482e-06,-4.510471115775761e-06,-4.487743102422782e-06,-4.5713637018649175e-06,-4.552242275543421e-06,-5.081728576299349e-06,-4.261744164663104e-06,-4.2878084994709125e-06,-487.49955552624175,-4.477579479802028e-06
21,93.9999981845945,167.99999751297506,71.99999836088863,102.99999822662869,39.99999926221003,6.094591092228977e-05,6.085256827420883e-05,6.111712691806405e-05,6.113346949101497e-05,6.133747744767216e-05,6.094005834796433e-05,6.10950448616177e-05,6.090658428128555e-05,6.117168078840296e-05,6.114094917262753e-05,6.123797261992297e-05,6.077444559187277e-05,6.11905163108844e-05,382.4927911144302,6.12182205719875e-05
22,79.89690543386219,70.64247603384139,63.1330430104612,92.71465870014053,39.99999822942599,-1.3012273886375998e-05,-1.2820235136092372e-05,-1.3123482479177206e-05,-1.3113008920796171e-05,-1.3192499801849876e-05,-1.3056116369829508e-05,-1.3152123675937776e-05,-1.3048152514401635e-05,-1.3201627464976852e-05,-1.3160451188083717e-05,-1.2721951929418235e-05,-1.3380570974403077e-05,-1.346733294880237e-05,460.51860179778214,-1.3211778203457376e-05
23,16.75190122704625,8.697690562552285,31.598598384614856,36.847595020732186,39.99999821673243,-6.840728196862726e-06,-6.850382309310126e-06,-6.8848504871388215e-06,-6.883319751648639e-06,-6.963183946724844e-06,-6.854128557813621e-06,-6.867612514612429e-06,-6.795678572624809e-06,-6.793558616654335e-06,-6.803853301996274e-06,-6.7591875298209236e-06,-6.707716601344096e-06,-6.842870935932379e-06,373.6833599948929,-6.964496227654053e-06
