,KE0 0 onwind,KE0 0 solar,KE0 1 onwind,KE0 1 solar,KE0 10 onwind,KE0 10 solar,KE0 11 onwind,KE0 11 solar,KE0 12 onwind,KE0 12 solar,KE0 2 onwind,KE0 2 ror,KE0 2 solar,KE0 3 onwind,KE0 3 solar,KE0 4 onwind,KE0 4 ror,KE0 4 solar,KE0 5 onwind,KE0 5 solar,KE0 6 onwind,KE0 6 solar,KE0 7 onwind,KE0 7 solar,KE0 8 onwind,KE0 8 ror,KE0 8 solar,KE0 9 onwind,KE0 9 solar,KE1 0 onwind,KE1 0 solar,KE2 0 onwind,KE2 0 solar
20,0.15520958807324534,0.23815134400105098,0.14313288190785595,0.3449151282299762,0.0,0.28153907726791866,0.17839525023989844,0.4301296522955242,0.07585749122792211,0.32085431882846055,0.03610846490069331,0.6218935305597059,0.35519927481097646,0.0817882714296569,0.3322601870997936,0.07607747565046839,0.11187684032523926,0.4236601314521656,0.11981453979112316,0.3855748048528243,0.0832455894514063,0.3847042234668583,0.3019543069816771,0.4319275912200234,0.037350406991415695,1.0,0.3808329260034678,0.013008539409986536,0.43221694506019165,0.10906850184705384,0.34338716860335433,0.18233825374966428,0.4182513658924952
21,0.20273357256326796,0.029970320784684076,0.2663157332652691,0.03187855284012709,0.014058085415974593,0.021695183497758754,0.09461401416758526,0.05278543233494339,0.06732021751132206,0.03571456709395814,0.030329464558458294,0.6051704252005004,0.04304092159764813,0.06117903929508838,0.03853005199356469,0.027206713976935054,0.09542474010057629,0.04555916553979483,0.06431455597520173,0.03546079986899472,0.023613741398959415,0.03860315207633687,0.38667372557528656,0.049057833296612396,0.04402502478846235,1.0,0.04983140114575215,0.0,0.04572784370364053,0.10971881699003666,0.03940291298190858,0.2586670460273352,0.04157348571312528
22,0.14965529204926412,0.0,0.26614471678726354,0.0,0.0,0.0,0.08784130589155982,0.0,0.03357133446629457,0.0,0.01030863095411208,0.6260077414197106,0.0,0.024534789424013482,0.0,0.0,0.09467312313813277,0.0,0.1533479296316305,0.0,0.04727255671440816,0.0,0.4445679475701812,0.0,0.01093454646599142,1.0,0.0,0.027971213993856093,0.0,0.03571747176639469,0.0,0.37792158981858287,0.0
23,0.0866461515682219,0.0,0.19576201032976662,0.0,0.0,0.0,0.08644343115586801,0.0,0.0,0.0,0.0,0.6031115543063109,0.0,0.0,0.0,0.0,0.09423737619160207,0.0,0.20728057882175402,0.0,0.08165402754426558,0.0,0.24053278737282882,0.0,0.0,1.0,0.0,0.021438935844361188,0.0,0.0,0.0,0.29265117671769714,0.0
24,0.06493674845528104,0.0,0.10819471596047071,0.0,0.0,0.0,0.15658604917478997,0.0,0.0,0.0,0.0,0.6012128873430044,0.0,0.011188002298429103,0.0,0.0,0.09372249175402829,0.0,0.1720158211517069,0.0,0.05691703853345037,0.0,0.3201555368901328,0.0,0.01165965711115583,1.0,0.0,0.013946024019827835,0.0,0.0,0.0,0.22963441567680562,0.0
25,0.05900446964945489,0.034297773502995205,0.060893149527474745,0.04707441676531144,0.0,0.031949506807319984,0.28130365388846196,0.02473973531191839,0.025259685388025505,0.03714831753033391,0.015932542787757967,0.5998708927394837,0.031663690995337175,0.0,0.040875959648545374,0.01364978624091135,0.0934524928892325,0.04278685066138312,0.11048670897907066,0.046658680918738586,0.0,0.04402468990566256,0.3508508798598604,0.03283297709029131,0.021026040423787643,1.0,0.04098944745807995,0.05528347818141779,0.04215852623688655,0.012861397269768626,0.041716277561622446,0.18580297173040736,0.04143456488708273
26,0.10459993857459284,0.3578469242427727,0.11919466628707176,0.3625560462904534,0.0,0.3854782624903943,0.4834209493986313,0.3770329720171655,0.06299642069274031,0.4086225561086902,0.022966842528651905,0.6003276813240942,0.400252004892246,0.014152825535327667,0.3821415038921674,0.0,0.09855436517900201,0.38577553444978413,0.12407121586434293,0.4223395801957646,0.032417668837530965,0.3899266608800414,0.5239464434096787,0.4065788076897643,0.03748611789333544,1.0,0.4518485931237257,0.026415561272844685,0.4229925686464883,0.07285801689210403,0.43545890857875297,0.2876843085386451,0.4253893864206884
27,0.12674870692528592,0.4736475641052887,0.09210930260980861,0.46443267937535787,0.0,0.5221044883126691,0.5049279386943305,0.5908928562065234,0.0415011563678969,0.4798705953031912,0.02526280597064437,0.6589896139407526,0.5480776576934578,0.0379043115752466,0.4495903816485282,0.024456562795283507,0.11463802943093615,0.4640863740061152,0.07983722293059221,0.5244421000936988,0.03957914862576598,0.46721293797182106,0.5385247613112601,0.6023353404697117,0.04032556788271668,1.0,0.5862352743133264,0.019765763762847947,0.5276976388640539,0.07834673641442297,0.41351170986166635,0.23057143952358516,0.5806709100998346
28,0.12229508329793363,0.3403100452132633,0.04933475044026489,0.3261732272053744,0.0,0.32374185550258905,0.1894439514337701,0.44268679717852283,0.02685697914719673,0.3366801584829811,0.031364270861817874,0.6664871887584455,0.36325562149962726,0.02960258970192071,0.3509205990311634,0.0,0.13141454929497454,0.35689166517973625,0.018720053089300772,0.3533714737762505,0.0,0.35860533802560074,0.2643821838089277,0.4323265633196365,0.04376074108537184,1.0,0.3939726577652156,0.0,0.36993369104380985,0.05114095000263838,0.3921243025300753,0.1207647880805502,0.4099336974382332
29,0.12120821735960237,0.03419098273979611,0.10881963030587628,0.03174388903275299,0.0,0.035027030177889565,0.11065323964737907,0.05459864255231414,0.05340543591056687,0.044978713740566285,0.04131250455080398,0.6104053300752357,0.04214317531983001,0.030006129898974828,0.037012245782209824,0.0,0.12393782083748546,0.03900660205541579,0.019065578382434577,0.03217057953162207,0.0,0.03845149165889366,0.2941708576819984,0.04950865874132698,0.0560478244328673,1.0,0.03674165879579113,0.0,0.038606904039707984,0.06947458640730125,0.04041115684550292,0.17646208208390643,0.04069679047513377
