,KE0 0,KE0 1,KE0 10,KE0 11,KE0 12,KE0 2,KE0 3,KE0 4,KE0 5,KE0 6,KE0 7,KE0 8,KE0 9,KE1 0,KE2 0
0,98.28202576833944,43.95078799440234,19.494502852374485,22.279023445219778,21.373235135553333,507.4937840551001,55.827523431201335,34.223782827456404,25.579467189391366,10.522353828369985,7.649475893134025,83.34028521003317,39.27033220192617,369.79766055263957,51.02221134696088
1,117.09244488934524,52.362628678495184,23.225599829080636,26.543056113808714,25.46390693162735,604.6241667955101,66.51247936306167,40.77395000052782,30.47517924826377,12.53625091793242,9.113526379283384,99.29097082329099,46.78636986969394,440.5740708940247,60.78746773452351
2,131.0341908851913,58.59724500579344,25.990982460933697,29.70343547596073,28.49579616101448,676.6144353767077,74.43186386058477,45.62874703454562,34.10374135283584,14.02889398472613,10.19863883061604,111.11316393068971,52.35704255833238,493.03152700543325,68.02519716861555
3,130.52454278661963,58.369335219065285,25.889892396563937,29.587906091537448,28.384963803195205,673.9827920008348,74.14236645816307,45.45127729165432,33.97109729392849,13.974329606558271,10.158971955482691,110.68099723937803,52.15340359199519,491.11391620036983,67.76061803733887
4,130.2693532663457,58.25521689054822,25.83927487223042,29.530058552674557,28.32946814589363,672.6650831493681,73.99741015703766,45.36241515584239,33.904680144812026,13.94700828910859,10.139110072617994,110.46460398500646,52.05143807839021,490.15373567033794,67.62813874079245
5,138.9987161992585,62.15890504299815,27.570767373170508,31.50887085252081,30.227828757512523,717.7404404446728,78.95598432018481,48.40215532096926,36.17663629326439,14.881598767461915,10.81853289480452,117.86684860545876,55.53941036637186,522.9989885583383,72.15990736283159
6,123.43661038668425,55.19967920319825,24.483982034951406,27.981180844659566,26.843562467351685,637.3832041652256,70.1161804995131,42.983116330840836,32.12634966233076,13.215475359908082,9.607304775226671,104.67063773424927,49.32129408067575,464.44473840147543,64.08098300646454
7,101.56340584074765,45.41818998132729,20.145373371995927,23.022861832700496,22.086831617803426,524.4376756451521,57.69145858563993,35.36642552427207,26.433498770872337,10.873667732385627,7.904871908467105,86.12279960143998,40.58146599792656,382.1442383187595,52.72570968508785
8,98.437095347465,44.02013363663192,19.525261318421016,22.314175333492027,21.406957869197782,508.29450877446806,55.915608210635014,34.277781181251505,25.619826524481436,10.53895601953179,7.661545251676507,83.47177968067206,39.33229301153573,370.3811280497248,51.102714295264754
9,117.29445240910081,52.45296452174468,23.265668561275458,26.588848111211703,25.50783718423592,605.6672625173054,66.62722648446324,40.84429309156181,30.52775493220193,12.557878418813099,9.129249006493412,99.46226729565596,46.86708556868439,441.33414790338276,60.892338083766596
10,130.64878381298334,58.42489462544941,25.914535936660865,29.616069621110388,28.411982300720002,674.6243289259368,74.2129395742157,45.49454052184612,34.0034330056988,13.98763120498564,10.168641869474365,110.7863499983489,52.20304630479308,491.5813876483257,67.82511662551444
11,129.93362158412967,58.10508087256604,25.77268159451329,29.453953344617243,28.256457113302872,670.9314829258989,73.80670317670241,45.24550661543907,33.81730061144825,13.911063898218664,10.11297944100356,110.17991333143895,51.917290510833844,488.8905058001119,67.45384672033417
12,130.8405199258835,58.510637193157656,25.9525673078156,29.659533248576377,28.45367884688859,675.6143867184478,74.32185218821463,45.56130690193216,34.053335391924655,14.008159019770076,10.183565053668085,110.94893661791883,52.27965788040755,492.3028172834968,67.92465466819067
13,138.487362569409,61.93023255888942,27.46933901210711,31.392954850391707,30.116625500530887,715.0999903056581,78.66551811816181,48.22409167770195,36.04354834259737,14.826851790253889,10.778733274947065,117.43323567347365,55.3350899246648,521.0749604916074,71.89444282065055
14,123.45457579388415,55.207713162581,24.48754552155198,27.98525332612381,26.847469375755207,637.4759712038646,70.12638546001897,42.98937224782677,32.13102544653872,13.217398787612694,9.608703056837287,104.6858718744519,49.3284724787945,464.5123353552569,64.09030958267135
15,100.81511474173635,45.08356131251796,19.99694782978675,22.853235750938424,21.924101947917418,520.5737638215688,57.26640386645982,35.10585547736801,26.238744058953902,10.793553554346849,7.846630997393234,85.48827062094536,40.28247297440888,379.32870520715073,52.337241231122555
16,98.33640450719143,43.975105649680636,19.505289020764597,22.291350268851403,21.385060793019917,507.7745767202532,55.85841239888068,34.24271860064944,25.59362012483801,10.528175771156244,7.653708293195943,83.38639679116774,39.29206019463638,370.00226694179423,51.05044156998281
17,117.28486178153696,52.448675684233486,23.263766234629895,26.586674063468195,25.50575152578091,605.6177398926365,66.62177868278381,40.84095344168832,30.525258818175207,12.556851618888352,9.128502549816558,99.454134723802,46.86325346278799,441.29806204120587,60.88735919751872
18,130.76971410216063,58.47897350162419,25.93852278317603,29.64348265748968,28.438280817517864,675.2487703696461,74.28163207927761,45.53665088660214,34.034907045229744,14.000578346452684,10.178054102531016,110.88889534895372,52.25136615363767,492.03640205892725,67.88789647487566
19,130.1389207314775,58.19688870039597,25.81340322985072,29.500491503362838,28.30110319090547,671.9915754538696,73.9233200541972,45.3169959175629,33.87073299404863,13.933043810132043,10.128958261812768,110.35400100779265,51.99932143819918,489.6629679447326,67.56042588782122
20,130.23683351450157,58.24067436654389,25.832824492416535,29.522686825157717,28.322396127411306,672.4971625983734,73.97893783522845,45.35109112262253,33.89621635991545,13.943526631779699,10.136578998844966,110.437028185948,52.03844423289243,490.03137628610983,67.61125641018755
21,138.57062784851738,61.96746800047478,27.485854903068784,31.411829808360128,30.13473306775998,715.529942896122,78.71281562026446,48.253086326591166,36.06521946158701,14.835766408380115,10.785213969054615,117.50384219643384,55.36836004853445,521.3882558798417,71.93766922583826
22,123.48284366102997,55.22035428415197,24.493152528656243,27.991661216783005,26.8536167436647,637.621936519016,70.14244256713592,42.99921568907283,32.13838261052184,13.220425226045927,9.61090319838496,104.70984219956267,49.33976740810409,464.61869652412383,64.10498458637183
23,100.4156119551438,44.90490746264627,19.917705382840065,22.762674614460575,21.83722271513402,518.5108720636568,57.03947273632727,34.9667405527374,26.134767076979582,10.750781647244983,7.8155369401494115,85.14950393480375,40.122844527371534,377.8255290697926,52.1298430273119
24,98.28202576833944,43.95078799440234,19.494502852374485,22.279023445219778,21.373235135553333,507.4937840551001,55.827523431201335,34.223782827456404,25.579467189391366,10.522353828369985,7.649475893134025,83.34028521003317,39.27033220192617,369.79766055263957,51.02221134696088
25,117.03516865828033,52.33701529223281,23.214238935355265,26.530072473262297,25.451451161158044,604.3284125005379,66.47994452154991,40.754005262130164,30.4602721941834,12.53011876137064,9.109068461924075,99.24240225344936,46.76348413241278,440.3585623502447,60.75773330502121
26,131.21288470008435,58.67715518176791,26.026426857372428,29.7439426150881,28.534656419470895,677.5371473334297,74.53336800704453,45.69097182352101,34.15024927266421,14.048025453909291,10.212546908096032,111.26469106275715,52.42844285170668,493.7038834631485,68.11796442202319
27,130.46598143534814,58.34314713925844,25.878276595806103,29.574631134008218,28.37222855968759,673.6804017975011,74.10910162479489,45.43088504849155,33.95585576678551,13.968059861363981,10.154414014787852,110.63133892516343,52.1300043620684,490.8935722409357,67.73021644948007
28,130.69451307178338,58.44534431544053,25.923606457533268,29.626435740662505,28.421926969577473,674.8604587208716,74.23891534391716,45.5104643717037,34.01533477579283,13.992527109782488,10.17220106414976,110.82512707321119,52.221318243841814,491.7534493533105,67.84885655037857
29,138.487362569409,61.93023255888942,27.46933901210711,31.392954850391707,30.116625500530887,715.0999903056581,78.66551811816181,48.22409167770195,36.04354834259737,14.826851790253889,10.778733274947065,117.43323567347365,55.3350899246648,521.0749604916074,71.89444282065055
30,123.42143975762873,55.19289504204418,24.480972900075695,27.97774189641075,26.840263334886483,637.3048683771129,70.10756306776561,42.97783361195004,32.12240126377941,13.213851149118028,9.606124016483284,104.65777348422574,49.31523238589417,464.38765712857753,64.07310731367244
31,96.8846629718409,43.32590063030858,19.21733220179844,21.962262793805753,21.069352880524978,500.2782944704184,55.03377397748849,33.73719292961224,25.2157811997582,10.372748184241155,7.540716504606837,82.15536240149667,38.71199103225537,364.5399189763063,50.29678328039475
